fuente,empresa,titulo,url
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,"Asesor de Negocios Creditos / todo Cusco (Chumbivilcas, Livitaca)",https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#4807616E8767619861373E686DCF3405
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,Asesor de Negocioos Creditos / Azanagaro Muñani,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#2FFA837D66D3FC9961373E686DCF3405
Computrabajo,,Asesor de cobranzas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#1CEA49C73C7B91AD61373E686DCF3405
Computrabajo,,Asesores de cobranza,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#3B33655930587A4061373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Negocios Credito Grupal / Chiclayo,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#343E807F32E751BF61373E686DCF3405
Computrabajo,Compartamos Banco,Asesor en Formación Grupal / Chiclayo,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F026ADFF69CF902D61373E686DCF3405
Computrabajo,Compartamos Banco,( Santa ) Asesor Crédito Grupal / Trabajo de Ventas en Campo,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#1C5FBCAB12F9356961373E686DCF3405
Computrabajo,,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#273DBCEF181B742F61373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Negocios Crédito Individual Master (Próceres),https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#26D0197C87CFD60661373E686DCF3405
Computrabajo,,Contador Tributarista,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F58064B3ABA4184C61373E686DCF3405
Computrabajo,CAJA AREQUIPA,Escuela de Analista de créditos / Puno,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#A2540B020EF49B0061373E686DCF3405
Computrabajo,Financiera QAPAQ,Prácticas profesionales/ Asesor de Negocios en Formación Piura,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#48C25B44444D0A0D61373E686DCF3405
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,Asesor de Negocios Con Experiencia Creditos Individuales / Chiclayo,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#605A671B8EA2D93361373E686DCF3405
Computrabajo,"Paredes, Cano y Asociados",Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#DD0765B33E898B9261373E686DCF3405
Computrabajo,Financiera Confianza,Asesor de Negocio Grupal CON O SIN Experiencia Pichanaki,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6704F306BED746AB61373E686DCF3405
Computrabajo,CAJA AREQUIPA,Escuela de Analista de créditos / Arequipa Norte,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F0C2DA67BFE7300A61373E686DCF3405
Computrabajo,S.G NATCLAR SAC,Asistente de facturación y cobranzas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F9B1CFC4C0EF010061373E686DCF3405
Computrabajo,YOMAR,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#405768B21C4A6FC761373E686DCF3405
Computrabajo,CAJA AREQUIPA,Escuela de Analista de créditos / Arequipa Centro,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#08D95E67B9B70D2061373E686DCF3405
Computrabajo,LA JOYA MINING S.A.C.,Analista Contable de Costos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#204CB751E63F233861373E686DCF3405
Computrabajo,RIPLEY,Asesor Financiero Part Time San Juan de Lurigancho,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#5D7BA2B1EA20BA5D61373E686DCF3405
Computrabajo,,Asesor de Cobranzas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#7F603764C9DC23B561373E686DCF3405
Computrabajo,CONVERTIDORA DEL PACIFICO E.I.R.L.,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#833469D659B5F26F61373E686DCF3405
Computrabajo,KRONOTIME PERÚ S.A.C.,Analista de Nomina,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#5B6B4751C6868C7561373E686DCF3405
Computrabajo,GRUPO CONSULTOR EMPRESARIAL,Contador Encargado.,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#7FECCC819D8BDA5661373E686DCF3405
Computrabajo,Via Foods Ingredientes SAC,Analista de Costos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#C680A0D72BD47AA461373E686DCF3405
Computrabajo,CONSTRUCTORA A & A SAC,analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#ED2BD7268758D1B161373E686DCF3405
Computrabajo,Dominion Perú SAC,Analista de base de datos Financieros,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#54A3BEE89A02E00F61373E686DCF3405
Computrabajo,,Analista de cobranzas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#ADC548BDEE956CE861373E686DCF3405
Computrabajo,Gamma Cargo SAC,Analista de Comercio Exterior,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F7AEDBF211E575FF61373E686DCF3405
Computrabajo,Villa Muzio & Asociados EIRL,analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6E27C6FE744B2C5561373E686DCF3405
Computrabajo,,Analista de costos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#70A590A1D311386761373E686DCF3405
Computrabajo,,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#9511CD9D03BBD1FD61373E686DCF3405
Computrabajo,GELAFRUT S.A.C.,Analista de tesorería,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#1FB239C787AD27E061373E686DCF3405
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,Jefe de Oficina Espinar,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#7F3C10B9A64A421B61373E686DCF3405
Computrabajo,,Coordinador(a) contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#65F9B036C88F9FE861373E686DCF3405
Computrabajo,,Asesores de cobranza,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#E425E2C1854DBCEA61373E686DCF3405
Computrabajo,Sef Peru Holding SAC,Asesor Financiero para el Scotiabank,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#213F56220B2AF12661373E686DCF3405
Computrabajo,Financiera QAPAQ,Asesor de Negocios Microempresa / Con experiencia Ica,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#65C3014762B8EAE561373E686DCF3405
Computrabajo,Financiera QAPAQ,Asesor de Negocios Microempresa / Con experiencia Huaral,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#30C8CFB2DB63B4BB61373E686DCF3405
Computrabajo,RIPLEY,Asesor Financiero Full Time Puruchuco,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#93AEF3C9EAE39FB761373E686DCF3405
Computrabajo,Martec Estrategia y Soluciones,Asesor de Cobranza,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#38B2234DA3FB8B5C61373E686DCF3405
Computrabajo,FINANTY S.A.,Comisiona hasta 4000 soles / Asesor de cobranzas/ Trabajo Hibrido,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#386CA89412CB2B4761373E686DCF3405
Computrabajo,FINANTY S.A.,Comisiona hasta 4000 soles / Asesor de cobranzas/ Trabajo Hibrido,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#B54C169C26595C1661373E686DCF3405
Computrabajo,Manpower,Asesor de Ventas Call Center / Importante Banco,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6401BA69FA0AD7F461373E686DCF3405
Computrabajo,Atento Perú,Asesor de Ventas BBVA / Ingreso directo/ inicio de capa 10 de diciembre,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#C05C3F847088D8EF61373E686DCF3405
Computrabajo,Grupo Tawa,Asistente Contable Temporal con experiencia en el Sector Financiero / Surco,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#5C7E86A81A1EE76B61373E686DCF3405
Computrabajo,Atento Perú,Asesor Comercial para trabajar con Banco BBVA/ Exp. en ventas/,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#8F871B3FF07813ED61373E686DCF3405
Computrabajo,S & C SOLUCIONES INTEGRALES S.A.C.,Analista Tributario Contable / Experiencia 2 años,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#A705E98CA122180761373E686DCF3405
Computrabajo,Atento Perú,Asesor de ventas de seguro BBVA,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#96D41807E5ECE90061373E686DCF3405
Computrabajo,,Analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#9E32B200A3E4B1A061373E686DCF3405
Computrabajo,,Asesor de ventas / Autos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#5D824FE87E55478C61373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Crédito Grupal / S/ 1800 en planilla / contrato indeterminado / con experiencia,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#347D63A941854BCE61373E686DCF3405
Computrabajo,Compartamos Banco,Asesor entrenamiento crédito grupal / S/ 1360 con planilla / Ascenso en 04 meses / sin experiencia,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#A45758ECE31D1B6861373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Crédito Grupal / S/ 1800 en planilla / contrato indeterminado / con experiencia,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#DB6918123AAC8C7061373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Crédito Grupal / S/ 1800 en planilla / contrato indeterminado / con experiencia,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#349DEA18BC5E0EDF61373E686DCF3405
Computrabajo,ECL Consulting Group,Asesor de Cobranza,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#CBD42177C9CEA68361373E686DCF3405
Computrabajo,,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#1E1B146D5D556E8461373E686DCF3405
Computrabajo,RECREATIVOS CAMBRIDGE S.A.C.,Analista Contable Senior,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#E2F1090ED8F610A061373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Negocios Crédito Grupal / Agencia Jaén,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#4310ED9117F5DBE461373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Negocios Crédito Grupal / Lambayeque,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#485B81ADB8A892FC61373E686DCF3405
Computrabajo,WORKING FOR EXCELLENCE S.A.C,Analista o Coordinador Exp. en Costos /Contabilidad / Villa el Salvador,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#5613A61F9E95294361373E686DCF3405
Computrabajo,ALVCOM S.A.C.,Asesor de Negocios Interbank / Arequipa,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#308E258B5E9A397F61373E686DCF3405
Computrabajo,GPON NETWORKS,Asesor de facturación y recaudación,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#2AC7B0AE9712DF5B61373E686DCF3405
Computrabajo,ALVCOM S.A.C.,Asesor Banca Negocio Interbank // Huancayo,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#8B6ADBD9C9DECC1D61373E686DCF3405
Computrabajo,ALVCOM S.A.C.,Asesor Banca Negocio Interbank // Cusco,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#E8940503139F558A61373E686DCF3405
Computrabajo,ALVCOM S.A.C.,Asesor Banca Negocio Interbank // Lima,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#DF4AB162149CBA7961373E686DCF3405
Computrabajo,EXPANSION,Asesor de ventas para préstamos por convenios BCP Piura,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#E85A3220BDC22BFE61373E686DCF3405
Computrabajo,LIBRERIAS CRISOL S.A.C.,Asistente contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6A2A9234385D215761373E686DCF3405
Computrabajo,Sef Peru Holding SAC,Únete a Santander Consumer Bank Agencia Ventanilla/ Asesor de ventas (con/sin exp),https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#705683747540EEE361373E686DCF3405
Computrabajo,Pollos El Cerro S.A.,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#C5F7C7D7D628660461373E686DCF3405
Computrabajo,,Contador(a) Colegiado(a) para importante Estudio Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#67296CA9606FDB5761373E686DCF3405
Computrabajo,Overall Strategy,Analista de créditos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#ACE8E263024639C561373E686DCF3405
Computrabajo,Compartamos Banco,Asesor de Crédito Individual / Junior / Lurín,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#C844F2D9D0083CE461373E686DCF3405
Computrabajo,Manpower,Asesor de Crédito / Comisiones ilimitadas / Línea de carrera,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#71E230C763069BC361373E686DCF3405
Computrabajo,Adecco Perú S.A.,Analista de negocios,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#34C20A0F7EA91C8761373E686DCF3405
Computrabajo,,Analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F0147E0C9C37791061373E686DCF3405
Computrabajo,CAJA AREQUIPA,Analista de créditos con experiencia / Ag. Santa Rosa,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#907C760529C22E8661373E686DCF3405
Computrabajo,CAJA AREQUIPA,Analista de créditos con experiencia / Moquegua,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#759F8509BB8CD6EB61373E686DCF3405
Computrabajo,Contacto Eficaz,Asesor de Cobranza con Experiencia para Lima Norte / Comisiones Ilimitadas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#C0FF711B5D3F2A1761373E686DCF3405
Computrabajo,Compartamos Banco,Asesor/ Analista / Funcionario de Crédito Individual,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#9C2AFCB1609A95AB61373E686DCF3405
Computrabajo,GRANOS Y VERDES HATUN RUNA,analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#D6F9B26EB531039261373E686DCF3405
Computrabajo,Compartamos Banco,Analista de Credito Individual,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#DC7D92D445372D2461373E686DCF3405
Computrabajo,Compartamos Banco,Analista de Credito Individual,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#EFD44A1BA8769CE561373E686DCF3405
Computrabajo,IBC INSTITUTE,Asesor de cobranza,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#81B492C57ABA11C561373E686DCF3405
Computrabajo,Cobraperu S.A.,Analista de impuestos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#B6F9156F5929406461373E686DCF3405
Computrabajo,Clínica aviva,Analista Jr de Contabilidad,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#63D1049D459B6A6961373E686DCF3405
Computrabajo,Total Talent Human Resources,Analista Contable de Costos y presupuestos / Industrial de Alimentos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#4F2C9F24289928A461373E686DCF3405
Computrabajo,RyH Corp SAC,Profesional Contable Financiero,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#2858CF2DD950F45761373E686DCF3405
Computrabajo,Sef Peru Holding SAC,Únete a Santander Agencia Puente Piedra / Asesor de ventas (con/sin exp),https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#5798DE3678524FAF61373E686DCF3405
Computrabajo,Bluefokus,Analista comercial,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6BE4217EFAD44FF861373E686DCF3405
Computrabajo,RyH Corp SAC,Analista financiero,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#01F5F0844B3905C661373E686DCF3405
Computrabajo,LOVA CONSULTING SOCIEDAD ANONIMA CERRADA,Analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#30A9E5828AE2580361373E686DCF3405
Computrabajo,Bluefokus,Analista de compras (Inmuebles),https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#518E0E85B2BD90A261373E686DCF3405
Computrabajo,CAC DILE,Asesor Financiero,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#45651B1308C9221A61373E686DCF3405
Computrabajo,QUIMERA SAC,Analista de Gestión Administrativa y Contable (Junior),https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F3CA40A065DD2E1E61373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Crédito Individual Trujillo Chocope,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#72E21FF117E3BBAD61373E686DCF3405
Computrabajo,FINANTY S.A.,Comisiona hasta 4000 soles / Asesor de cobranzas/ Trabajo Hibrido,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#AC7CCB44F5A9A33C61373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Crédito Grupal / S/ 1800 en planilla / contrato indeterminado / con experiencia,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#9655F575021951A161373E686DCF3405
Computrabajo,AQUARIUS CONSULTING S.A.C.,Analista Contable Experiencia en Activos Fijos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F650CBAB233639C461373E686DCF3405
Computrabajo,SERVICIOS BRICKELL S.A.C.,Asistente de Facturación y Analista de compras,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F3F0289128E9E5A061373E686DCF3405
Computrabajo,Bodegas Don Luis Sac,Analista de Cuentas por Cobrar,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#1500DC47188FA86161373E686DCF3405
Computrabajo,MADISON MK,Analista de Investigación de Mercado,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#25A82412F2DBC48261373E686DCF3405
Computrabajo,REBANCARIZA S.A.C.,Asesores de Cobranzas 1400 + comisiones ilimitadas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#781B85A52CAA682761373E686DCF3405
Computrabajo,,Analista de costos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#3908A955B5E076D061373E686DCF3405
Computrabajo,Life Beauty Corporation,Analista financiero,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#E82FBC857FCC532961373E686DCF3405
Computrabajo,CAJA AREQUIPA,Escuela de Analista de créditos / Ag. Nasca,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#FA564F019ECECBB561373E686DCF3405
Computrabajo,Los Portales,Asesor de Cobranzas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6437410A0E4F2D7D61373E686DCF3405
Computrabajo,Coopsol Consultoria,Asistente / Analista Contable – Odoo y Concar,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#E099ED83A9BE3AB561373E686DCF3405
Computrabajo,Compartamos Banco,Asesor Crédito Grupal / S/ 1800 en planilla / contrato indeterminado / con experiencia,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6E3F9A085B7D438761373E686DCF3405
Computrabajo,Grupo Tawa,Asistente Contable Temporal con experiencia en el Sector Financiero / Surco,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#4C9078736661FF7661373E686DCF3405
Computrabajo,Sef Peru Holding SAC,Asesor/a de prestamos por convenio Scotiabank Sullana,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#D29364E0D8C42EA161373E686DCF3405
Computrabajo,CAJA AREQUIPA,Escuela de Analista de créditos / Ag. Mollendo,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#934D0C070EF9404F61373E686DCF3405
Computrabajo,Compartamos Banco,Asesor de Negocios Crédito Grupal / San Martín de Porres,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#55EA4B5BB39C25F261373E686DCF3405
Computrabajo,Compartamos Banco,Asesor de Negocios de Crédito Grupal / Ag. Puno/ Trabajo de Campo/ Comisiones ilimitadas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#0C3B39B6BFD468CE61373E686DCF3405
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,Jefe de Oficina Jaén,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#A7CD3629D5DB5F9561373E686DCF3405
Computrabajo,Corporación EW S.A.C.,Caja Prymera / Rubro Financiero / Asesor de Negocios Comercial / Agencia Miraflores,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#652888903FF2BCE161373E686DCF3405
Computrabajo,,Analista de negocios,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#1764A2BFD806FDFD61373E686DCF3405
Computrabajo,Visiva,Asesor Educativo (Ventas Telemarketing) Certus SJL,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#4455D360B0A7731761373E686DCF3405
Computrabajo,,Asesor de Negocios Conexos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#3A46AC2A1A2EDC3761373E686DCF3405
Computrabajo,MADERERA BOZOVICH S.A.C.,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#AE4F44B6C50922F461373E686DCF3405
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,Asesor de Negocios / Tocache,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#54200DF71ABB09E661373E686DCF3405
Computrabajo,,Analista de Evaluación de Créditos y Facturación,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#1E9E2E51D060246E61373E686DCF3405
Computrabajo,SORSAA,Asesor de Repuesto,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#CC0453C28762291C61373E686DCF3405
Computrabajo,Bluefokus,Analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#ACCF1D14FCDA2AD361373E686DCF3405
Computrabajo,Copper Cave,analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F717C5893232724E61373E686DCF3405
Computrabajo,je-al enterprises inc sac,Analista de Impuestos /Sector minero,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#A935B85D53804B0961373E686DCF3405
Computrabajo,Alfin Banco,Asesor Comercial Créditos / Emancipación,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6A52576B3CCAFE6661373E686DCF3405
Computrabajo,Grupo Educa_d,Consultor de nuevos negocios,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#7E688BC486ADBCC661373E686DCF3405
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,Asesor (a) de Negocios / Espinar,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#3A377E77051698D561373E686DCF3405
Computrabajo,Financiera Confianza,Asesor de Negocio Inclusivo Individual / ATE,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#0E20F751B57EA57961373E686DCF3405
Computrabajo,INNO TECHNOLOGIES S.A.C,asesor de cobranza,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#0F626967E233B9D561373E686DCF3405
Computrabajo,AUC LATAM S.A.C.,Analista Contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#39DA4CC2F75E05C961373E686DCF3405
Computrabajo,ARQUIMIA,Analista Sr. de Facturación y Cobranzas,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#4680FC6E924C972061373E686DCF3405
Computrabajo,Via Foods Ingredientes SAC,Analista de Costos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#4BC34889F9F2B85D61373E686DCF3405
Computrabajo,Copper Cave,Contador/a,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#876CEB0DB79D6CE561373E686DCF3405
Computrabajo,Alfin Banco,Asesor Comercial Créditos / Chincha,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#B4CDCA44BE6C300261373E686DCF3405
Computrabajo,Agro Alimentos Andinos SAC,Analista Senior de Contabilidad,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#C17247571E0802A361373E686DCF3405
Computrabajo,Grupo Tawa,Asistente Contable Temporal con experiencia en el Sector Financiero / Surco,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6B9C07A2F3CA3F6361373E686DCF3405
Computrabajo,Sef Peru Holding SAC,Asesor/a de prestamos por convenio Scotiabank Sullana,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#6DB5D72425D7192F61373E686DCF3405
Computrabajo,Sef Peru Holding SAC,Únete a Santander Consumer Bank / Agencia San Martín de Porres / Asesor de ventas (SIN/CON EXP),https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#42D4588D9369D3EC61373E686DCF3405
Computrabajo,Caja Rural de Ahorro y Credito Los Andes S.A.,Asesor/a de negocios Acobamba,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#647240D451B0335961373E686DCF3405
Computrabajo,Compartamos Banco,(Callao) Asesor (a) de Crédito Grupal,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#EC183B9BCB5FC95061373E686DCF3405
Computrabajo,BIOTECH CORP SAC,Analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#21A4D702E9B2920361373E686DCF3405
Computrabajo,Grupo Vanguard Internacional,Analista de Compras de Proyectos de Infraestructura,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#B510BDBFB507155261373E686DCF3405
Computrabajo,QUE TAL COMPRA DEL PERU S.A.C.,Analista de riesgos,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#B5459427663F299C61373E686DCF3405
Computrabajo,Inversiones del Peru .com .sac,Analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#CD99D8371118E75061373E686DCF3405
Computrabajo,BOOKS & CO. S.A.C.,Asistente Contabilidad/ Cuentas por Cobrar,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#B243DC4B3B60C42C61373E686DCF3405
Computrabajo,Grupo Miner Cejuro S.R.L.,Analista Contable (Secocha Camana 21 x 7),https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#3AC47FA7FB22942A61373E686DCF3405
Computrabajo,,Analista de Operaciones y Control de Gestión,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#032EDD8BAB7C154D61373E686DCF3405
Computrabajo,Cooperativa de Ahorro y Crédito Quillabamba,"Asesor/a de Créditos, agencia Wanchaq, Cusco",https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#92CA55B33A79D22761373E686DCF3405
Computrabajo,20614920778,Asesores de Cobranza con o sin experiencia,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#73AE3A9000570E9061373E686DCF3405
Computrabajo,https://www.piacopello.com,analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#8A1E54D0F995869461373E686DCF3405
Computrabajo,,Analista Sr. de Contabilidad,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#00418D2D066698E061373E686DCF3405
Computrabajo,Coopac Kori,Asesor de Créditos/ Carabayllo,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#DFAFD3005089AEA161373E686DCF3405
Computrabajo,La Baguette,Analista Comercial / Marketing,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#999B874791F79F4761373E686DCF3405
Computrabajo,Agrobanco,Oficial de Negocios (Asesor de Creditos) : Sicuani,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#341CEB0F841A4C6961373E686DCF3405
Computrabajo,GRUPO CONSULTOR EMPRESARIAL,analista contable,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#FAD3239C85A0DE3461373E686DCF3405
Computrabajo,Agrobanco,Oficial de Negocios (Asesor de Creditos) : Ilave,https://pe.computrabajo.com/trabajo-de-analista-de-finanzas#F66BF8592D84486661373E686DCF3405
